,open,high,low,close,volume,value
2020-05-05 09:00:00,10837000.0,11020000.0,10740000.0,10972000.0,5217.54069649,56764303650.11487
2020-05-06 09:00:00,10967000.0,11445000.0,10879000.0,11269000.0,7257.03242322,80958950441.74101
2020-05-07 09:00:00,11269000.0,12062000.0,11128000.0,11998000.0,10671.04670395,123671894271.41872
2020-05-08 09:00:00,11988000.0,12163000.0,11810000.0,11881000.0,7019.78931565,84166531533.30441
2020-05-09 09:00:00,11881000.0,11950000.0,11477000.0,11550000.0,6605.95307729,77216475460.70932
2020-05-10 09:00:00,11553000.0,11600000.0,10220000.0,10671000.0,14835.99641846,158191134175.9349
2020-05-11 09:00:00,10672000.0,11248000.0,10121000.0,10448000.0,13828.24763273,147447309178.38083
2020-05-12 09:00:00,10441000.0,10866000.0,10400000.0,10677000.0,5819.8769528,61999569614.48859
2020-05-13 09:00:00,10680000.0,11347000.0,10660000.0,11268000.0,5944.67623229,65233296419.20462
2020-05-14 09:00:00,11265000.0,11945000.0,11215000.0,11776000.0,10116.56034255,117382662080.18298
2020-05-15 09:00:00,11777000.0,11839000.0,11229000.0,11314000.0,8174.219288,93931677153.55693
2020-05-16 09:00:00,11314000.0,11570000.0,11175000.0,11325000.0,4514.14006125,51370088939.91094
2020-05-17 09:00:00,11322000.0,11831000.0,11275000.0,11619000.0,5191.71177335,60280951872.94652
2020-05-18 09:00:00,11619000.0,11899000.0,11380000.0,11705000.0,6557.54613956,76636994385.49396
2020-05-19 09:00:00,11704000.0,11833000.0,11430000.0,11727000.0,6500.9196183,75842909560.02188
2020-05-20 09:00:00,11727000.0,11800000.0,11350000.0,11532000.0,5246.78872844,60920389156.02524
2020-05-21 09:00:00,11533000.0,11609000.0,10798000.0,11089000.0,7323.04594878,82011331058.865
2020-05-22 09:00:00,11089000.0,11242000.0,10900000.0,11117000.0,4239.65573952,46992384425.02881
2020-05-23 09:00:00,11117000.0,11299000.0,11048000.0,11140000.0,2106.46390938,23533380573.82142
2020-05-24 09:00:00,11140000.0,11249000.0,10630000.0,10664000.0,3564.63324161,39202816222.70366
2020-05-25 09:00:00,10663000.0,10886000.0,10507000.0,10825000.0,4299.98228167,45994606185.37958
2020-05-26 09:00:00,10821000.0,10929000.0,10611000.0,10729000.0,3154.58974572,34017141090.68883
2020-05-27 09:00:00,10724000.0,11187000.0,10722000.0,11163000.0,4433.78330122,48719227591.04233
2020-05-28 09:00:00,11151000.0,11600000.0,11104000.0,11579000.0,4438.47314114,50285107803.29857
2020-05-29 09:00:00,11579000.0,11603000.0,11276000.0,11398000.0,2986.57917583,34168970855.99476
2020-05-30 09:00:00,11397000.0,11603000.0,11303000.0,11581000.0,3047.33666992,34962042868.58011
2020-05-31 09:00:00,11583000.0,11585000.0,11363000.0,11432000.0,2525.31346136,28986252421.63876
2020-06-01 09:00:00,11432000.0,12230000.0,11402000.0,12112000.0,6160.91557592,72340680825.97015
2020-06-02 09:00:00,12111000.0,12173000.0,11301000.0,11520000.0,8745.47328502,102916956260.46538
2020-06-03 09:00:00,11520000.0,11661000.0,11401000.0,11648000.0,3039.98605262,35062388672.07668
2020-06-04 09:00:00,11659000.0,11865000.0,11470000.0,11784000.0,4182.02295157,48833048011.10401
2020-06-05 09:00:00,11785000.0,11855000.0,11561000.0,11597000.0,2593.82582445,30417222202.8857
2020-06-06 09:00:00,11601000.0,11699000.0,11512000.0,11641000.0,1459.86807286,16923944615.25668
2020-06-07 09:00:00,11641000.0,11786000.0,11373000.0,11687000.0,2655.73231992,30687558395.58496
2020-06-08 09:00:00,11680000.0,11719000.0,11560000.0,11690000.0,1728.38288947,20145057135.3058
2020-06-09 09:00:00,11690000.0,11777000.0,11550000.0,11688000.0,2610.12478709,30362395603.98765
2020-06-10 09:00:00,11688000.0,11847000.0,11590000.0,11737000.0,2283.58557932,26666609379.25478
2020-06-11 09:00:00,11732000.0,11799000.0,11058000.0,11090000.0,4545.21507399,52048827002.70474
2020-06-12 09:00:00,11090000.0,11449000.0,11062000.0,11380000.0,2651.81738048,30023306034.86605
2020-06-13 09:00:00,11374000.0,11406000.0,11272000.0,11388000.0,1212.95040947,13771682146.27066
2020-06-14 09:00:00,11382000.0,11395000.0,11156000.0,11246000.0,1408.07350246,15908809805.70998
2020-06-15 09:00:00,11246000.0,11415000.0,10770000.0,11346000.0,4693.79393111,52014354737.37485
2020-06-16 09:00:00,11339000.0,11492000.0,11267000.0,11453000.0,3026.56824254,34502891643.72859
2020-06-17 09:00:00,11453000.0,11517000.0,11320000.0,11437000.0,2739.25545593,31238353648.22276
2020-06-18 09:00:00,11437000.0,11445000.0,11224000.0,11341000.0,2323.41197278,26381811751.81141
2020-06-19 09:00:00,11341000.0,11382000.0,11150000.0,11286000.0,2389.5177849,26946529628.96914
2020-06-20 09:00:00,11285000.0,11351000.0,11155000.0,11325000.0,1263.73290014,14231412199.29186
2020-06-21 09:00:00,11317000.0,11355000.0,11225000.0,11238000.0,909.55526989,10272158821.35106
2020-06-22 09:00:00,11235000.0,11675000.0,11232000.0,11593000.0,2696.34450507,30791755247.68615
2020-06-23 09:00:00,11593000.0,11649000.0,11488000.0,11509000.0,2329.40394614,26891343457.95127
2020-06-24 09:00:00,11506000.0,11553000.0,11110000.0,11233000.0,3231.00130679,36619784579.24557
2020-06-25 09:00:00,11232000.0,11232000.0,10842000.0,11147000.0,2709.1098932,29988117921.97428
2020-06-26 09:00:00,11151000.0,11185000.0,10901000.0,11045000.0,2087.94129459,23059816065.19254
2020-06-27 09:00:00,11045000.0,11051000.0,10791000.0,10913000.0,1712.14624703,18748578163.86562
2020-06-28 09:00:00,10913000.0,11163000.0,10756000.0,10970000.0,2015.60242521,21976597777.58106
2020-06-29 09:00:00,10970000.0,11033000.0,10814000.0,10972000.0,1945.52309302,21264996335.17508
2020-06-30 09:00:00,10980000.0,11004000.0,10882000.0,10903000.0,1491.98629021,16317539319.76393
2020-07-01 09:00:00,10903000.0,11111000.0,10887000.0,11051000.0,1746.77991866,19167980240.11128
2020-07-02 09:00:00,11041000.0,11077000.0,10772000.0,10888000.0,2255.06730644,24728362589.51425
2020-07-03 09:00:00,10888000.0,10920000.0,10821000.0,10837000.0,1446.240884,15727116468.99827
2020-07-04 09:00:00,10845000.0,10960000.0,10814000.0,10884000.0,1102.13769,11972124979.85412
2020-07-05 09:00:00,10883000.0,10900000.0,10700000.0,10831000.0,1232.80955825,13334433838.9294
2020-07-06 09:00:00,10831000.0,11102000.0,10796000.0,11065000.0,2834.35626338,31078720052.75661
2020-07-07 09:00:00,11065000.0,11097000.0,10952000.0,10988000.0,1828.51713339,20112615095.54035
2020-07-08 09:00:00,10988000.0,11208000.0,10968000.0,11138000.0,3274.76981902,36222534300.68448
2020-07-09 09:00:00,11135000.0,11149000.0,10906000.0,10961000.0,2625.43221633,29019864172.58648
2020-07-10 09:00:00,10961000.0,11062000.0,10880000.0,11043000.0,2044.03731083,22365040789.62106
2020-07-11 09:00:00,11039000.0,11044000.0,10910000.0,10957000.0,1039.64848925,11412149191.39162
2020-07-12 09:00:00,10968000.0,11061000.0,10915000.0,11036000.0,1317.60522056,14475567008.02348
2020-07-13 09:00:00,11036000.0,11063000.0,10908000.0,11000000.0,2605.40348195,28708587699.24053
2020-07-14 09:00:00,11011000.0,11040000.0,10925000.0,11010000.0,2495.54897178,27426619157.0111
2020-07-15 09:00:00,11011000.0,11017000.0,10955000.0,10975000.0,1649.89414782,18128428283.91464
2020-07-16 09:00:00,10975000.0,11003000.0,10835000.0,10934000.0,2068.3561921,22590778578.36891
2020-07-17 09:00:00,10924000.0,10980000.0,10875000.0,10937000.0,1615.75315293,17633051344.94775
2020-07-18 09:00:00,10949000.0,10990000.0,10894000.0,10905000.0,948.92757814,10364274365.33872
2020-07-19 09:00:00,10908000.0,10971000.0,10869000.0,10943000.0,976.01326268,10646124008.74412
2020-07-20 09:00:00,10943000.0,10981000.0,10908000.0,10950000.0,1677.88924309,18353972822.9372
2020-07-21 09:00:00,10940000.0,11220000.0,10930000.0,11123000.0,3235.46831323,35838586966.12535
2020-07-22 09:00:00,11117000.0,11280000.0,11066000.0,11269000.0,2474.64316687,27574564361.92806
2020-07-23 09:00:00,11258000.0,11418000.0,11183000.0,11331000.0,3090.33493086,34844830670.65103
2020-07-24 09:00:00,11322000.0,11438000.0,11238000.0,11346000.0,2160.08749256,24458186720.64186
2020-07-25 09:00:00,11346000.0,11500000.0,11333000.0,11477000.0,1583.49670631,18061315980.4953
2020-07-26 09:00:00,11477000.0,11909000.0,11416000.0,11715000.0,4143.37023378,48415693383.71608
2020-07-27 09:00:00,11706000.0,13275000.0,11701000.0,12916000.0,10523.35454822,130460072284.42549
2020-07-28 09:00:00,12914000.0,13202000.0,12515000.0,12772000.0,7553.15293197,97625728882.80054
2020-07-29 09:00:00,12774000.0,13368000.0,12701000.0,13124000.0,5839.53216975,76329757196.03754
2020-07-30 09:00:00,13123000.0,13170000.0,12800000.0,13098000.0,4755.53271504,61951212852.32407
2020-07-31 09:00:00,13097000.0,13580000.0,12961000.0,13416000.0,4608.2997854,61115626279.73356
2020-08-01 09:00:00,13404000.0,13969000.0,13271000.0,13922000.0,5463.18173849,75023194211.60835
2020-08-02 09:00:00,13922000.0,14380000.0,12871000.0,13030000.0,10730.69157929,144622415973.50195
2020-08-03 09:00:00,13030000.0,13573000.0,12945000.0,13272000.0,4402.74282417,58620021046.76539
2020-08-04 09:00:00,13273000.0,13488000.0,13130000.0,13319000.0,4322.71665983,57720109204.97258
2020-08-05 09:00:00,13322000.0,13881000.0,13229000.0,13843000.0,7147.3390046,96484982554.87483
2020-08-06 09:00:00,13843000.0,14036000.0,13666000.0,13884000.0,5736.95470128,79503792786.72746
2020-08-07 09:00:00,13883000.0,14064000.0,13551000.0,13777000.0,4462.32806533,61891807766.65191
2020-08-08 09:00:00,13777000.0,13960000.0,13710000.0,13887000.0,2600.97888267,36002526305.62443
2020-08-09 09:00:00,13884000.0,13905000.0,13652000.0,13820000.0,2856.75718036,39378187572.07279
2020-08-10 09:00:00,13814000.0,14280000.0,13746000.0,13990000.0,6087.49693672,85460645789.7747
2020-08-11 09:00:00,13994000.0,14042000.0,13337000.0,13619000.0,7038.42556936,97125046629.61996
2020-08-12 09:00:00,13619000.0,13745000.0,13306000.0,13709000.0,4491.1064638,60893951822.17933
2020-08-13 09:00:00,13708000.0,13890000.0,13398000.0,13810000.0,6509.12009099,88906429409.5377
2020-08-14 09:00:00,13810000.0,13939000.0,13706000.0,13846000.0,5427.79561059,74921142332.9244
2020-08-15 09:00:00,13845000.0,14051000.0,13796000.0,13878000.0,3784.70679521,52743660027.41968
2020-08-16 09:00:00,13867000.0,13962000.0,13751000.0,13889000.0,2621.22026284,36320366073.8914
2020-08-17 09:00:00,13889000.0,14382000.0,13809000.0,14204000.0,7068.79872423,99435021020.21393
2020-08-18 09:00:00,14202000.0,14339000.0,13811000.0,14000000.0,5958.55361166,84322639567.739
2020-08-19 09:00:00,14002000.0,14084000.0,13666000.0,13878000.0,5471.16152561,75853613513.93965
2020-08-20 09:00:00,13884000.0,14050000.0,13750000.0,13967000.0,3049.38761238,42298639750.02728
2020-08-21 09:00:00,13951000.0,14012000.0,13761000.0,13781000.0,4571.55575689,63620712174.25728
2020-08-22 09:00:00,13781000.0,13850000.0,13500000.0,13840000.0,3325.65334899,45598030757.90414
2020-08-23 09:00:00,13850000.0,13856000.0,13700000.0,13802000.0,2120.58334002,29214566204.36932
2020-08-24 09:00:00,13816000.0,13940000.0,13745000.0,13876000.0,3402.10119459,47140930422.03655
2020-08-25 09:00:00,13876000.0,13884000.0,13341000.0,13476000.0,5630.21938515,76682467827.37836
2020-08-26 09:00:00,13473000.0,13633000.0,13350000.0,13561000.0,7348.77505862,99215044386.99374
2020-08-27 09:00:00,13561000.0,13675000.0,13245000.0,13401000.0,5462.36370808,73372727045.9605
2020-08-28 09:00:00,13401000.0,13550000.0,13332000.0,13549000.0,3043.46766106,40954465327.99302
2020-08-29 09:00:00,13546000.0,13568000.0,13416000.0,13470000.0,2279.26269577,30771087827.8604
2020-08-30 09:00:00,13470000.0,13687000.0,13465000.0,13671000.0,2403.72039078,32728750262.89069
2020-08-31 09:00:00,13671000.0,13840000.0,13580000.0,13739000.0,3166.15837477,43398359512.28786
2020-09-01 09:00:00,13733000.0,14097000.0,13630000.0,13974000.0,4847.35215036,67380057022.36142
2020-09-02 09:00:00,13972000.0,14010000.0,13282000.0,13571000.0,5822.80229095,79532170806.15791
2020-09-03 09:00:00,13572000.0,13670000.0,12265000.0,12303000.0,7225.31854832,94143401975.79472
2020-09-04 09:00:00,12301000.0,12773000.0,12160000.0,12636000.0,6538.45024846,81665296367.04335
2020-09-05 09:00:00,12630000.0,12762000.0,12120000.0,12382000.0,4161.03925299,51491560855.52754
2020-09-06 09:00:00,12383000.0,12493000.0,12123000.0,12353000.0,2820.7889017,34671546521.63906
2020-09-07 09:00:00,12353000.0,12450000.0,11860000.0,12388000.0,3422.90378853,41612849961.02479
2020-09-08 09:00:00,12388000.0,12448000.0,11900000.0,12131000.0,3338.50255302,40567225704.3812
2020-09-09 09:00:00,12130000.0,12290000.0,11939000.0,12177000.0,2860.20370963,34669073725.69816
2020-09-10 09:00:00,12189000.0,12435000.0,12050000.0,12328000.0,4150.91846302,51049389671.81547
2020-09-11 09:00:00,12328000.0,12388000.0,12170000.0,12336000.0,2587.41812303,31705458794.74347
2020-09-12 09:00:00,12336000.0,12455000.0,12228000.0,12379000.0,1692.15503798,20862828213.06052
2020-09-13 09:00:00,12379000.0,12571000.0,12147000.0,12377000.0,2563.92519505,31758933651.91053
2020-09-14 09:00:00,12377000.0,12736000.0,12285000.0,12659000.0,2810.17551441,35084126335.51942
2020-09-15 09:00:00,12657000.0,12913000.0,12555000.0,12814000.0,3676.58663151,46872140520.19776
2020-09-16 09:00:00,12801000.0,13050000.0,12652000.0,12913000.0,3856.19429687,49511485549.11448
2020-09-17 09:00:00,12908000.0,13050000.0,12623000.0,12811000.0,3228.03704907,41324682570.24944
2020-09-18 09:00:00,12811000.0,12837000.0,12672000.0,12777000.0,2277.28537656,29032522100.50628
2020-09-19 09:00:00,12781000.0,13036000.0,12741000.0,12940000.0,2078.8147631,26749956363.58219
2020-09-20 09:00:00,12928000.0,12942000.0,12652000.0,12819000.0,1791.11312251,22899489576.19746
2020-09-21 09:00:00,12828000.0,12828000.0,12160000.0,12290000.0,3820.68161169,47710106092.18037
2020-09-22 09:00:00,12290000.0,12380000.0,12090000.0,12344000.0,2500.06075534,30619634723.66583
2020-09-23 09:00:00,12346000.0,12348000.0,11913000.0,11943000.0,2511.56811414,30573620247.24699
2020-09-24 09:00:00,11943000.0,12695000.0,11912000.0,12500000.0,3114.32253267,37921834531.83651
2020-09-25 09:00:00,12495000.0,12550000.0,12311000.0,12455000.0,2895.53433005,35979016376.99834
2020-09-26 09:00:00,12456000.0,12550000.0,12431000.0,12506000.0,1266.60001845,15807213914.28946
2020-09-27 09:00:00,12506000.0,12597000.0,12320000.0,12515000.0,1415.11836015,17648475955.42035
2020-09-28 09:00:00,12515000.0,12795000.0,12425000.0,12468000.0,2919.95626941,36934110900.46463
2020-09-29 09:00:00,12468000.0,12688000.0,12399000.0,12601000.0,2479.36577398,30943561529.41518
2020-09-30 09:00:00,12603000.0,12615000.0,12469000.0,12558000.0,1314.25857931,16465381225.61567
2020-10-01 09:00:00,12562000.0,12678000.0,12249000.0,12440000.0,1790.8551381,22374753564.9098
2020-10-02 09:00:00,12440000.0,12470000.0,12205000.0,12423000.0,2312.40743338,28506045880.8428
2020-10-03 09:00:00,12423000.0,12434000.0,12326000.0,12393000.0,802.7589499,9938723633.48864
2020-10-04 09:00:00,12393000.0,12496000.0,12348000.0,12447000.0,869.82727895,10796257983.07942
2020-10-05 09:00:00,12446000.0,12545000.0,12385000.0,12536000.0,1578.02783002,19657622736.38049
2020-10-06 09:00:00,12536000.0,12600000.0,12330000.0,12418000.0,1745.87532903,21755259037.61206
2020-10-07 09:00:00,12408000.0,12435000.0,12337000.0,12423000.0,1357.3582234,16795131307.66865
2020-10-08 09:00:00,12422000.0,12680000.0,12280000.0,12582000.0,2422.11926188,30146096329.57559
2020-10-09 09:00:00,12582000.0,12750000.0,12503000.0,12638000.0,2245.60747516,28342240433.15135
2020-10-10 09:00:00,12637000.0,13007000.0,12628000.0,12864000.0,2416.64148094,31147460670.67601
2020-10-11 09:00:00,12858000.0,12994000.0,12817000.0,12934000.0,1337.68788409,17276197165.82384
2020-10-12 09:00:00,12934000.0,13330000.0,12855000.0,13172000.0,2796.54586265,36531375817.04888
2020-10-13 09:00:00,13176000.0,13217000.0,12999000.0,13134000.0,2608.35364561,34238417635.07639
2020-10-14 09:00:00,13134000.0,13278000.0,13040000.0,13150000.0,2472.02732154,32441374330.52814
2020-10-15 09:00:00,13150000.0,13300000.0,12993000.0,13226000.0,2393.89692128,31357389741.0706
2020-10-16 09:00:00,13230000.0,13275000.0,12893000.0,13054000.0,3130.6739236,40793097708.95239
2020-10-17 09:00:00,13054000.0,13097000.0,12970000.0,13078000.0,1046.28496844,13649081271.80747
2020-10-18 09:00:00,13078000.0,13208000.0,13050000.0,13207000.0,1089.07241064,14296380358.93317
2020-10-19 09:00:00,13207000.0,13480000.0,13095000.0,13415000.0,2364.3907116,31330928714.58417
2020-10-20 09:00:00,13420000.0,13746000.0,13339000.0,13646000.0,3296.40571857,44585873153.38422
2020-10-21 09:00:00,13645000.0,14812000.0,13615000.0,14423000.0,6403.53223854,90515014083.93057
2020-10-22 09:00:00,14420000.0,14769000.0,14320000.0,14558000.0,4262.74670726,61887193783.83324
2020-10-23 09:00:00,14558000.0,14623000.0,14340000.0,14584000.0,2925.46548654,42479103231.98717
2020-10-24 09:00:00,14579000.0,14800000.0,14514000.0,14760000.0,1868.37910888,27394992009.06993
2020-10-25 09:00:00,14760000.0,15000000.0,14556000.0,14690000.0,2314.36946658,34126819042.74478
2020-10-26 09:00:00,14687000.0,14920000.0,14358000.0,14764000.0,3031.75880427,44615941981.38006
2020-10-27 09:00:00,14772000.0,15457000.0,14683000.0,15312000.0,3964.12531994,59577301257.64167
2020-10-28 09:00:00,15300000.0,15557000.0,14635000.0,15060000.0,5752.66984652,87155753224.67662
2020-10-29 09:00:00,15060000.0,15379000.0,14703000.0,15207000.0,3516.50474491,52840743145.17352
2020-10-30 09:00:00,15207000.0,15460000.0,14899000.0,15340000.0,3753.48812746,56891439161.84115
2020-10-31 09:00:00,15340000.0,15800000.0,15205000.0,15606000.0,4066.29244901,63229851057.68679
2020-11-01 09:00:00,15606000.0,15710000.0,15461000.0,15574000.0,1806.62122615,28140915522.60095
2020-11-02 09:00:00,15574000.0,15641000.0,15011000.0,15397000.0,3643.76554264,55967421350.63518
2020-11-03 09:00:00,15396000.0,15900000.0,15150000.0,15881000.0,3888.00412551,60156003001.22734
2020-11-04 09:00:00,15881000.0,16020000.0,15431000.0,15959000.0,4673.77532383,73601397517.4738
2020-11-05 09:00:00,15959000.0,17540000.0,15900000.0,17352000.0,9583.12761365,159571298663.6492
2020-11-06 09:00:00,17352000.0,17789000.0,17060000.0,17397000.0,7786.57496665,135754882068.23746
2020-11-07 09:00:00,17397000.0,17613000.0,16252000.0,16647000.0,5131.6042485,87428894446.45905
2020-11-08 09:00:00,16650000.0,17388000.0,16520000.0,17297000.0,3402.96894151,57830395158.19685
2020-11-09 09:00:00,17276000.0,17550000.0,16695000.0,17106000.0,5112.23251786,87553016404.25432
2020-11-10 09:00:00,17106000.0,17190000.0,16872000.0,17035000.0,2656.01996837,45280472573.94203
2020-11-11 09:00:00,17035000.0,17600000.0,17009000.0,17439000.0,3969.12107234,68527517495.23057
2020-11-12 09:00:00,17439000.0,17979000.0,17200000.0,17954000.0,5384.62747384,94788178120.64919
2020-11-13 09:00:00,17952000.0,18225000.0,17640000.0,17988000.0,4395.69660087,79121871826.65977
2020-11-14 09:00:00,17988000.0,18000000.0,17455000.0,17796000.0,2786.76875718,49270818684.79876
2020-11-15 09:00:00,17796000.0,17831000.0,17545000.0,17670000.0,1842.97832877,32614011526.12462
2020-11-16 09:00:00,17670000.0,18450000.0,17555000.0,18275000.0,4191.31590965,75525657705.52017
2020-11-17 09:00:00,18275000.0,19417000.0,18207000.0,19332000.0,6075.98259617,113734368641.08484
2020-11-18 09:00:00,19344000.0,20280000.0,18865000.0,19714000.0,11453.54478504,225797611063.95428
2020-11-19 09:00:00,19714000.0,20080000.0,19385000.0,19802000.0,5978.14259544,118358151162.6491
2020-11-20 09:00:00,19800000.0,20795000.0,19771000.0,20627000.0,6145.38998316,124819498909.01587
2020-11-21 09:00:00,20627000.0,21025000.0,20200000.0,20351000.0,6136.9331409,126672349508.78004
